unit_id,est_valuation_to_buyer,est_valuation_to_seller,est_renovation_cost,living_room_solar_direction,living_room_view_score,bedroom_view_score
148253,0.0,0.0,0.0,"","",""
148271,2535000.0,1529254.0,275470.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
148285,4955000.0,2669370.0,585195.0,"","",""
148286,4525000.0,2695127.0,585195.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
148288,4235000.0,2519123.0,585195.0,"","",""
148373,1865000.0,1268690.0,221360.0,East,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148377,1915000.0,1276184.0,279312.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
148383,1815000.0,1220217.0,254564.0,"",3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
148392,1980000.0,1350154.0,365372.0,East,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
148400,0.0,0.0,717600.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
148467,0.0,0.0,0.0,"","",""
148487,0.0,0.0,252080.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148491,0.0,0.0,0.0,South,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148525,0.0,0.0,297140.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
148536,1655000.0,1074043.0,258647.0,"","",""
148541,2920000.0,1725480.0,403970.0,North,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
148569,1980000.0,1347493.0,265438.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
148574,2030000.0,1352479.0,265438.0,"",3 - Híbrida entre 2 e 4,"6 - Vista alta e distante, predominantemente urbana"
148580,0.0,0.0,0.0,"","",""
148587,1910736.0,1300000.0,230400.0,"","4 - Com respiro, porém com vista predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
148592,1285000.0,823971.0,212120.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
148599,1435000.0,963279.0,171360.0,"","",""
148600,1455000.0,980000.0,171360.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
148612,1340000.0,861402.0,206101.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
148621,0.0,0.0,0.0,"","",""
148635,1650000.0,1076619.0,244002.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
148646,0.0,0.0,0.0,NorthEast,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
148661,1270000.0,870419.0,135750.0,NorthEast,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
148681,4180000.0,2197271.0,533122.0,"","",""
148734,1825000.0,1197378.0,257600.0,"","",""
148741,3430000.0,2147573.0,462040.0,North,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"4 - Com respiro, porém com vista predominantemente urbana"
148742,1915000.0,1283222.0,257600.0,"","",""
148780,0.0,0.0,0.0,SouthWest,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
148788,1030000.0,674531.0,144245.0,"","",""
148818,995000.0,658528.0,128651.0,"","",""
148829,0.0,0.0,0.0,"","",""
148837,1120000.0,666342.0,145558.0,"","",""
148865,0.0,0.0,0.0,South,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),3 - Híbrida entre 2 e 4
148881,1745000.0,1213264.0,172058.0,"","4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148883,1745000.0,1164339.0,231086.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
148906,1890000.0,1288141.0,231086.0,South,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148923,0.0,0.0,554591.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
148939,0.0,0.0,626042.0,North,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
148946,0.0,0.0,0.0,"","",""
148970,0.0,0.0,508410.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
148972,3715000.0,2280284.0,539120.0,South,"5 - Grande respiro, com verde ou copa de árvores","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
149043,0.0,0.0,374558.0,"","",""
149081,2375000.0,1627910.0,289980.0,"","6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
149082,0.0,0.0,264060.0,"","",""
149134,3435000.0,2137644.0,370240.0,"","5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
149156,3175000.0,2025856.0,388556.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149157,3140000.0,1999431.0,388556.0,"","",""
149161,0.0,0.0,130974.0,"","",""
149200,1390000.0,898287.0,204990.0,North,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
149216,0.0,0.0,0.0,"","",""
149220,1650000.0,1115675.0,200438.0,"","4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
149221,0.0,1040000.0,0.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149240,0.0,0.0,0.0,"","",""
149244,0.0,0.0,0.0,"","",""
149264,1785000.0,1162737.0,263046.0,South,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
149265,1880000.0,1226618.0,274560.0,"","5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149268,0.0,0.0,0.0,"","",""
149269,1827000.0,1186103.0,274560.0,"","",""
149272,0.0,0.0,0.0,"","",""
149277,0.0,0.0,263046.0,"","",""
149290,3625000.0,2274526.0,481345.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
149318,0.0,0.0,0.0,"","",""
149319,2755000.0,1528927.0,438636.0,NorthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149320,0.0,0.0,0.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149343,0.0,0.0,0.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
149350,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149354,3965000.0,2073512.0,512860.0,"","",""
149355,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149364,1905000.0,1239948.0,244272.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
149370,1765000.0,1125729.0,293480.0,"","",""
149373,0.0,0.0,0.0,"","",""
149374,1900000.0,1258655.0,267536.0,South,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
149377,1810000.0,1220152.0,231504.0,South,3 - Híbrida entre 2 e 4,"4 - Com respiro, porém com vista predominantemente urbana"
149378,0.0,0.0,0.0,"","",""
149458,0.0,0.0,0.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
149503,1075000.0,712867.0,162000.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
149512,1205000.0,847735.0,129600.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149566,0.0,0.0,124346.0,NorthEast,3 - Híbrida entre 2 e 4,"4 - Com respiro, porém com vista predominantemente urbana"
149596,2995000.0,1746953.0,425860.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
149599,0.0,0.0,0.0,"","",""
149653,1520000.0,1032714.0,200850.0,East,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
149655,1490000.0,997587.0,183847.0,"","",""
149669,0.0,0.0,0.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149681,4490000.0,2511920.0,472330.0,"","",""
149686,0.0,0.0,898214.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149769,0.0,0.0,0.0,"","",""
149785,0.0,0.0,0.0,"","",""
149790,2800000.0,1710540.0,328232.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149803,0.0,0.0,0.0,"","",""
149807,0.0,0.0,0.0,"","",""
149819,0.0,0.0,328232.0,North,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)",3 - Híbrida entre 2 e 4
149847,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149849,0.0,0.0,293400.0,North,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149869,3550000.0,2115018.0,565500.0,North,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
149884,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149907,2880000.0,1791146.0,413124.0,"","",""
149924,1610000.0,1074363.0,233680.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149925,1790000.0,1192376.0,248203.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
149945,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
149949,0.0,0.0,0.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149960,0.0,0.0,0.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149968,2965000.0,1811184.0,434700.0,North,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149969,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149970,0.0,0.0,455710.0,"","",""
149972,3645000.0,1943778.0,434700.0,"","",""
149987,0.0,0.0,0.0,NorthWest,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
149992,0.0,0.0,156560.0,South,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
149996,0.0,0.0,0.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150003,0.0,0.0,0.0,"","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","4 - Com respiro, porém com vista predominantemente urbana"
150014,0.0,0.0,156560.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana",""
150042,0.0,0.0,0.0,"","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
150061,0.0,0.0,0.0,North,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
150066,0.0,0.0,0.0,East,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
150094,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
150115,0.0,0.0,0.0,"","",""
150161,1514000.0,975935.0,234240.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
150181,1705000.0,1143660.0,224885.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150190,1685000.0,1138260.0,204960.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150193,1690000.0,1115667.0,234240.0,"","",""
150198,4390000.0,2718505.0,487900.0,"","6 - Vista alta e distante, predominantemente urbana","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
150200,4390000.0,2718505.0,487900.0,"","",""
150205,2315000.0,1570182.0,287331.0,NorthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
150206,4590000.0,2550000.0,524923.0,NorthEast,"",""
150209,2350000.0,1585000.0,257600.0,"","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
150222,0.0,0.0,652317.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
150232,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
150275,0.0,0.0,277844.0,NorthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",""
150282,0.0,0.0,0.0,"","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
150308,0.0,0.0,0.0,"","",""
150325,2050000.0,1384992.0,252080.0,West,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150405,3905000.0,2205018.0,583226.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150409,4805000.0,2573522.0,583226.0,"","",""
150416,0.0,0.0,0.0,"","",""
150423,2115000.0,1390029.0,276179.0,"","",""
150425,2100000.0,1378300.0,295680.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150430,0.0,0.0,0.0,"","",""
150440,2175000.0,1444758.0,295680.0,"","",""
150441,0.0,0.0,0.0,"","",""
150452,1890000.0,1208155.0,276179.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150461,2185000.0,1339834.0,378100.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150476,3285000.0,2140448.0,396940.0,"","",""
150478,0.0,0.0,396798.0,"","",""
150486,2890000.0,1867245.0,399910.0,NorthEast,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
150608,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150609,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150615,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
150622,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150628,3025000.0,1818787.0,442827.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
150658,0.0,0.0,0.0,"","4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150681,0.0,0.0,0.0,"","",""
150689,0.0,0.0,0.0,"","",""
150700,1355000.0,907165.0,156800.0,"","",""
150711,3825000.0,2290402.0,574139.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150741,4115000.0,2399864.0,568229.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
150750,4480000.0,2662135.0,568229.0,South,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
150758,0.0,0.0,0.0,East,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
150803,4615000.0,2522497.0,506539.0,"","",""
150866,2540000.0,1666580.0,320410.0,NorthEast,3 - Híbrida entre 2 e 4,"5 - Grande respiro, com verde ou copa de árvores"
150875,0.0,0.0,320410.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","5 - Grande respiro, com verde ou copa de árvores"
151074,0.0,0.0,161138.0,"","",""
151080,0.0,895197.0,187191.0,"","",""
151121,0.0,0.0,413920.0,South,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151134,0.0,0.0,221617.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
151140,0.0,0.0,0.0,"","",""
151221,1165000.0,721125.0,141983.0,West,"6 - Vista alta e distante, predominantemente urbana",3 - Híbrida entre 2 e 4
151283,0.0,0.0,235446.0,"","",""
151284,1625000.0,1064571.0,235446.0,"","",""
151292,1640000.0,1085032.0,235446.0,West,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
151297,1645000.0,1106841.0,214973.0,NorthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
151305,1640000.0,1100651.0,214973.0,"","",""
151306,1645000.0,1068300.0,235446.0,West,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
151308,1660000.0,1091963.0,235446.0,SouthWest,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
151314,1645000.0,1100000.0,256000.0,"","4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
151325,1115000.0,695589.0,204687.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
151334,1480000.0,967633.0,204687.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151335,1325000.0,860995.0,189525.0,South,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
151340,1425000.0,920422.0,225156.0,"",3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
151341,0.0,0.0,263304.0,"","",""
151342,0.0,0.0,0.0,East,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151348,0.0,0.0,0.0,"","",""
151357,1970000.0,1479979.0,78705.0,"","5 - Grande respiro, com verde ou copa de árvores","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
151377,0.0,0.0,635812.0,West,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151415,1490000.0,1039757.0,149700.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151422,0.0,0.0,0.0,"","",""
151440,0.0,0.0,0.0,"","",""
151468,0.0,0.0,0.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151479,2980000.0,1936283.0,340087.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151484,3020000.0,1996905.0,340087.0,South,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
151503,0.0,0.0,0.0,"","",""
151510,0.0,0.0,0.0,"","",""
151515,0.0,0.0,497826.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151521,0.0,0.0,872474.0,West,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
151529,0.0,0.0,272320.0,West,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
151531,4365000.0,2556143.0,318854.0,"","",""
151546,0.0,0.0,718537.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
151549,1835000.0,1154255.0,279509.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151552,2190000.0,1500000.0,249600.0,"","5 - Grande respiro, com verde ou copa de árvores",""
151553,2360000.0,1578554.0,307200.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151554,0.0,0.0,0.0,"","",""
151559,2270000.0,1545000.0,265200.0,"","",""
151564,1885000.0,1196840.0,279509.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","6 - Vista alta e distante, predominantemente urbana"
151572,0.0,0.0,0.0,"","",""
151576,0.0,0.0,319784.0,North,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
151594,2705000.0,1430591.0,323640.0,"","",""
151595,2410000.0,1493128.0,361822.0,"","",""
151604,0.0,0.0,0.0,"","",""
151621,0.0,0.0,0.0,"","",""
151632,0.0,0.0,0.0,North,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
151646,0.0,0.0,290140.0,North,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
151673,0.0,0.0,546050.0,East,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151697,2190000.0,1499027.0,248808.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151748,0.0,0.0,203700.0,"","",""
151758,1490000.0,960589.0,223100.0,NorthWest,3 - Híbrida entre 2 e 4,"5 - Grande respiro, com verde ou copa de árvores"
151763,0.0,0.0,0.0,South,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"5 - Grande respiro, com verde ou copa de árvores"
151859,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151863,0.0,0.0,385304.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
151950,3450000.0,2231788.0,0.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
151970,0.0,0.0,416089.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"6 - Vista alta e distante, predominantemente urbana"
152072,2160000.0,1452669.0,306000.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
152092,1200000.0,777510.0,162750.0,East,"5 - Grande respiro, com verde ou copa de árvores",""
152146,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
152147,0.0,0.0,494460.0,"","",""
152148,0.0,0.0,467265.0,"","",""
152152,3575000.0,1904200.0,437263.0,"","",""
152160,3035000.0,1867604.0,437263.0,"","",""
1521783,0.0,0.0,0.0,East,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)",3 - Híbrida entre 2 e 4
1521906,0.0,0.0,0.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
1521966,0.0,0.0,0.0,"","",""
152214,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
152235,4175000.0,2500201.0,510300.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
152237,4175000.0,2500201.0,510300.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
152238,4590000.0,2784171.0,565500.0,"","5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
1522698,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
152271,0.0,0.0,0.0,"","",""
1522903,1.0,1.0,1.0,"","",""
1523218,0.0,0.0,0.0,"","",""
1523247,0.0,0.0,0.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
1523275,2290000.0,1676527.0,114100.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
1523412,1225000.0,902066.0,66850.0,"","",""
1523620,3015000.0,2108687.0,278460.0,"","",""
152369,1955000.0,1273854.0,312000.0,"","4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
152371,0.0,0.0,279240.0,NorthEast,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","4 - Com respiro, porém com vista predominantemente urbana"
1523723,0.0,0.0,0.0,"","",""
152381,4200000.0,2699566.0,457117.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
1524146,0.0,0.0,0.0,South,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
1524223,1315000.0,929665.0,101060.0,"","",""
1524441,0.0,0.0,0.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
1524603,0.0,0.0,0.0,"","",""
152548,0.0,0.0,0.0,"","",""
152554,0.0,0.0,0.0,"","",""
152557,0.0,0.0,0.0,"","",""
152558,0.0,0.0,0.0,South,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
152566,4390000.0,2550000.0,500500.0,"","",""
152572,0.0,0.0,557993.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
152576,4320000.0,2334104.0,465284.0,"","",""
152579,0.0,0.0,0.0,West,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
152586,0.0,0.0,0.0,East,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
152591,2440000.0,1632504.0,339808.0,South,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
1525962,0.0,0.0,0.0,"","",""
